id;localidade;logradouro;numero;estabelecimento;lat;lon;area_risco;setor_risco;grau_risco
94091089;CENTRO;FREDERICO GRULKE;10;;-20.034984;-40.737768;Sem nome;S20R3;Alto
94091092;CENTRO;FREDERICO GRULKE;10;;-20.034675;-40.73808;Sem nome;S20R3;Alto
94091096;CENTRO;FREDERICO GRULKE;26;JCL ELETRO MOTORES;-20.034718;-40.738141;Sem nome;S20R3;Alto
197071401;ALTO RIO POSSMOSER;SEM DENOMINACAO;1280;;-20.067958;-40.841105;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071383;ALTO RIO POSSMOSER;SEM DENOMINACAO;0;;-20.06787;-40.841182;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071384;ALTO RIO POSSMOSER;SEM DENOMINACAO;0;GARAGEM;-20.067737;-40.841144;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071385;ALTO RIO POSSMOSER;SEM DENOMINACAO;0;GALPAO VERDURAS;-20.067585;-40.841327;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071412;ALTO RIO POSSMOSER;SEM DENOMINACAO;0;GARAGEM;-20.067969;-40.841126;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
196327378;CENTRO;LEANDRO KOELER;69;;-20.000138;-40.737838;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327382;CENTRO;LEANDRO KOELER;69;;-20.000074;-40.737928;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327386;CENTRO;LEANDRO KOELER;78;;-20.000016;-40.737831;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
94089026;CENTRO;SEM DENOMINACAO 2;0;;-20.022878;-40.742563;Sem nome;S5R3;Alto
196322302;CENTRO;SEM DENOMINACAO 2;0;;-20.023013;-40.742641;Sem nome;S5R3;Alto
223489813;SAO SEBASTIAO;SEM DENOMINACAO;0;;-20.020314;-40.766086;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489816;SAO SEBASTIAO;SEM DENOMINACAO;76;;-20.020611;-40.766192;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489817;SAO SEBASTIAO;SEM DENOMINACAO;54;;-20.020473;-40.766073;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489818;SAO SEBASTIAO;SEM DENOMINACAO;48;;-20.02066;-40.765963;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489819;SAO SEBASTIAO;SEM DENOMINACAO;73;;-20.020638;-40.766142;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489667;VILA JETIBA;SEM DENOMINACAO;0;;-20.026518;-40.755081;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489668;VILA JETIBA;SEM DENOMINACAO;0;;-20.026527;-40.755064;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489669;VILA JETIBA;SEM DENOMINACAO;0;MARMORARIA LIMA;-20.026744;-40.755091;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489367;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026884;-40.754872;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489370;VILA JETIBA;LUIZ EMILIO BARTH;0;SERRARIA;-20.026871;-40.75502;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489373;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026675;-40.755263;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489376;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026729;-40.755408;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489379;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026694;-40.755341;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489382;VILA JETIBA;LUIZ EMILIO BARTH;0;TECNO SOLDAS;-20.026315;-40.755511;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489384;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026167;-40.755702;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489387;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026001;-40.755811;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489390;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026068;-40.755778;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489393;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025942;-40.755926;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489396;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025918;-40.75589;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489398;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025912;-40.755975;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489400;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025427;-40.756466;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489402;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025291;-40.756362;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489403;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025388;-40.756534;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489404;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025395;-40.75673;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489405;VILA JETIBA;LUIZ EMILIO BARTH;0;WM REPARO E PINTURAS AUTOMOTIVAS;-20.025505;-40.756685;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489406;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025294;-40.756622;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489410;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025195;-40.756849;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489412;VILA JETIBA;LUIZ EMILIO BARTH;392;BAR DO BOLA;-20.025316;-40.757034;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489414;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025252;-40.757165;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489415;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025244;-40.757206;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489416;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025324;-40.757054;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489417;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025201;-40.756893;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489418;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.02502;-40.757112;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489419;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025106;-40.757094;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489420;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025102;-40.757135;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489421;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025288;-40.757026;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489422;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.0252;-40.757105;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489423;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025241;-40.757368;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489424;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025248;-40.757317;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489426;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025015;-40.758818;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489440;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026685;-40.75438;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489442;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025528;-40.756582;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489448;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025555;-40.75652;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489451;VILA JETIBA;LUIZ EMILIO BARTH;0;HORTA;-20.025693;-40.756434;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489453;VILA JETIBA;LUIZ EMILIO BARTH;0;PLANTACAO DE PYTAIA;-20.026071;-40.755832;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489455;VILA JETIBA;LUIZ EMILIO BARTH;0;TECNO SOLDA;-20.026388;-40.755487;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489457;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026564;-40.755295;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489459;VILA JETIBA;LUIZ EMILIO BARTH;0;OFICINA;-20.026601;-40.755381;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489461;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026709;-40.755184;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489462;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026843;-40.755354;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489463;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026859;-40.755344;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489464;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.026865;-40.755387;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489467;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.027045;-40.75511;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489470;VILA JETIBA;LUIZ EMILIO BARTH;0;MARMORES E GRANITOS;-20.026877;-40.754996;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
38915797;SAO SEBASTIAO;SEM DENOMINACAO;0;;-20.020781;-40.767102;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915801;SAO SEBASTIAO;SEM DENOMINACAO;0;;-20.020349;-40.766121;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915803;SAO SEBASTIAO;SEM DENOMINACAO;54;;-20.020588;-40.76609;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915832;VILA JETIBA;BERTHOLDO BUTZKE;120;SITIO BUTZKE;-20.019962;-40.768371;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915854;SAO SEBASTIAO;SEM DENOMINACAO;58;;-20.020636;-40.766284;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489814;SAO SEBASTIAO;SEM DENOMINACAO;212;;-20.02045;-40.766352;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489399;VILA JETIBA;LUIZ EMILIO BARTH;0;PLANTACAO DE MILHO BANANA;-20.025776;-40.756161;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489408;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025316;-40.756819;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489428;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025146;-40.758763;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489445;VILA JETIBA;LUIZ EMILIO BARTH;0;;-20.025542;-40.756603;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
38910025;CENTRO;24 DE JUNHO;64;;-20.008657;-40.744876;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910026;CENTRO;24 DE JUNHO;52;;-20.008528;-40.744756;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910027;CENTRO;24 DE JUNHO;64;;-20.00869;-40.744835;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910029;CENTRO;24 DE JUNHO;86;;-20.008814;-40.744909;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910031;CENTRO;24 DE JUNHO;94;;-20.008908;-40.744958;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910032;CENTRO;24 DE JUNHO;102;;-20.008977;-40.745019;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910034;CENTRO;24 DE JUNHO;110;;-20.009075;-40.744953;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055166;CENTRO;24 DE JUNHO;0;;-20.009251;-40.745232;Sem nome;S15R3;Alto
197055176;CENTRO;24 DE JUNHO;130;;-20.009248;-40.745328;Sem nome;S15R3;Alto
197055184;CENTRO;24 DE JUNHO;130;;-20.009157;-40.745314;Sem nome;S15R3;Alto
197055197;CENTRO;24 DE JUNHO;64;;-20.009284;-40.745373;Sem nome;S15R3;Alto
197055202;CENTRO;24 DE JUNHO;86;;-20.008782;-40.744973;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055208;CENTRO;24 DE JUNHO;35;;-20.008717;-40.744891;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38918689;ALTO RIO POSSMOSER;REINALDO BERGER;0;BAR RIOS;-20.068094;-40.840802;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918690;ALTO RIO POSSMOSER;REINALDO BERGER;0;GARAGEM;-20.068222;-40.841279;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918691;ALTO RIO POSSMOSER;REINALDO BERGER;0;AGRODISCHER;-20.068077;-40.840929;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918692;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068176;-40.84114;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918693;ALTO RIO POSSMOSER;REINALDO BERGER;1326;LANCHONETE E RESTAURANTE BALDOTTO;-20.068244;-40.84147;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918694;ALTO RIO POSSMOSER;REINALDO BERGER;0;VISUAL ACADEMIA;-20.068283;-40.841615;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918695;ALTO RIO POSSMOSER;REINALDO BERGER;0;VANIA TRESSMANN DISCHER DEPOSITO MATERIAL DE CONSTRUCAO;-20.068352;-40.841771;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918696;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068575;-40.842547;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918697;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068687;-40.842603;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918698;ALTO RIO POSSMOSER;REINALDO BERGER;0;CURRAL;-20.068656;-40.84274;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918699;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068725;-40.843394;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918700;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068694;-40.843597;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918701;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.0687;-40.843878;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918702;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068874;-40.843976;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918703;ALTO RIO POSSMOSER;REINALDO BERGER;0;WELLE CONSTRUCOES;-20.069085;-40.844306;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918704;ALTO RIO POSSMOSER;REINALDO BERGER;0;IMIGRANTE TRATORES;-20.069065;-40.844347;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918705;ALTO RIO POSSMOSER;REINALDO BERGER;0;FLORES FLORICULTURA;-20.069302;-40.844801;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918706;ALTO RIO POSSMOSER;REINALDO BERGER;0;TORNEARIA OLIVEIRA;-20.069249;-40.845021;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918707;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.069233;-40.845182;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918708;ALTO RIO POSSMOSER;REINALDO BERGER;0;ALEX TRATORES;-20.069256;-40.845345;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918709;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.069176;-40.845524;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918718;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.069178;-40.844565;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918719;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068562;-40.844069;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918540;ALTO RIO POSSMOSER;PROJETADA E;0;;-20.06792;-40.838031;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918541;ALTO RIO POSSMOSER;PROJETADA E;0;;-20.067972;-40.838029;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918542;ALTO RIO POSSMOSER;PROJETADA E;0;;-20.06794;-40.837933;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918543;ALTO RIO POSSMOSER;PROJETADA E;0;;-20.067781;-40.837686;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918545;ALTO RIO POSSMOSER;PROJETADA E;0;;-20.067871;-40.837782;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918546;ALTO RIO POSSMOSER;PROJETADA E;117;GARAGEM;-20.067879;-40.837794;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918547;ALTO RIO POSSMOSER;PROJETADA E;0;;-20.0679;-40.837796;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918548;ALTO RIO POSSMOSER;PROJETADA E;117;;-20.067958;-40.837836;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918550;ALTO RIO POSSMOSER;PROJETADA E;0;PAIOL;-20.068012;-40.838012;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918551;ALTO RIO POSSMOSER;PROJETADA E;0;;-20.067895;-40.837768;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071374;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.06908;-40.845475;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071376;ALTO RIO POSSMOSER;REINALDO BERGER;0;AGRONEGOCIO;-20.068541;-40.844128;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071332;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.06834;-40.841624;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071334;ALTO RIO POSSMOSER;REINALDO BERGER;0;DEPOSITO DE TELA SOLAR;-20.068571;-40.842479;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071335;ALTO RIO POSSMOSER;REINALDO BERGER;0;ESPACO FESTA E EMBALAGENS 27 997405788;-20.068987;-40.844101;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
223489784;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;303;;-20.021347;-40.769043;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489785;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;303;;-20.021346;-40.769065;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489786;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;51;;-20.020795;-40.76684;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489787;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;93;;-20.02085;-40.767137;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489788;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;93;;-20.020878;-40.767106;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489789;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;17;;-20.020808;-40.766746;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489790;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;26;;-20.020785;-40.766359;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489791;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;5;;-20.020875;-40.766622;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489792;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;2;;-20.020809;-40.766341;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489793;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;0;;-20.020796;-40.76566;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489794;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;0;;-20.020817;-40.765577;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489795;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;0;;-20.021257;-40.768857;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489796;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;60;;-20.020949;-40.766446;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489709;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;51;;-20.020905;-40.766009;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489710;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;52;;-20.02098;-40.766132;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489711;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;48;;-20.021045;-40.765963;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489712;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2006;;-20.020937;-40.765929;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489713;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2006;;-20.020866;-40.765685;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489714;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;40;;-20.020671;-40.764817;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915786;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2858;;-20.021155;-40.766009;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915788;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;68;;-20.021143;-40.766962;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915796;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;30;;-20.02077;-40.765923;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915807;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;74;;-20.021239;-40.767056;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915808;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2068;;-20.021059;-40.766341;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915817;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;1930;;-20.020454;-40.764655;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915819;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.020721;-40.765866;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915837;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;64;;-20.020733;-40.765784;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
